Subject,Method,batch_size,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,batch_index,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,true_imbalance,dua_momentum,rotta_memory_occupancy,note_memory_occupancy,note_updated,note_loss,delta_loss,delta_used_samples
S16,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,3,0.046875,61.0,0.953125,0.953125,2,,,64.0,,,,,
S16,RoTTA,29,,,,,,,,,,,,,,,,,,,,,,3,27,0.9310344827586207,2.0,0.06896551724137931,0.9310344827586207,2,,,64.0,,,,,
S16,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,60,0.9375,4.0,0.0625,0.9375,2,,,,64.0,1.0,0.5813849568367004,,
S16,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,49,0.765625,15.0,0.234375,0.765625,2,,,,64.0,1.0,0.6143075823783875,,
S16,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,3,0.046875,61.0,0.953125,0.953125,2,,,,64.0,1.0,0.5718272924423218,,
S16,NOTE,29,,,,,,,,,,,,,,,,,,,,,,3,27,0.9310344827586207,2.0,0.06896551724137931,0.9310344827586207,2,,,,64.0,0.0,,,
S16,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,60,0.9375,4.0,0.0625,0.9375,2,,,,,,,0.24168607592582703,5.0
S16,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,49,0.765625,15.0,0.234375,0.765625,2,,,,,,,0.1999952644109726,1.0
S16,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,3,0.046875,61.0,0.953125,0.953125,2,,,,,,,0.18415601551532745,9.0
S16,DELTA,29,,,,,,,,,,,,,,,,,,,,,,3,27,0.9310344827586207,2.0,0.06896551724137931,0.9310344827586207,2,,,,,,,0.251486212015152,10.0
S17,DynaMixEMATent,64,0.21100053191184998,0.9866877794265747,0.9866877794265747,0.7756872177124023,0.42984533996514096,0.27414832620688667,0.2960063338279724,0.38941873965652396,63.14801788330078,0.19999999999999996,1.0,0.5478096604347229,0.2,0.0,1.0,40.0,0.625,24.0,0.375,0.625,2.0,0,27,0.421875,37.0,0.578125,0.578125,2,0.078125,,,,,,,
S17,DynaMixEMATent,64,0.17718559503555298,0.8011472821235657,0.8011472821235657,0.6239616870880127,0.3107373201091134,0.44891849525381683,0.2403441846370697,0.5909498567312925,114.42144393920898,0.19999999999999996,1.0,0.5347714424133301,0.2,0.0,1.0,51.0,0.796875,13.0,0.203125,0.796875,2.0,1,40,0.625,24.0,0.375,0.625,2,0.125,,,,,,,
S17,DynaMixEMATent,64,0.16267134249210358,0.6716324090957642,0.6716324090957642,0.5089610815048218,0.2334607813327366,0.5650494959385342,0.20148972272872925,0.7076295847681056,157.4059181213379,0.19999999999999996,1.0,0.5437592267990112,0.2,0.0,1.0,58.0,0.90625,6.0,0.09375,0.90625,2.0,2,26,0.40625,38.0,0.59375,0.59375,2,0.09375,,,,,,,
S17,DynaMixEMATent,64,0.1688273698091507,0.8374246954917908,0.8374246954917908,0.6685973405838013,0.14402533736128534,0.6047472539911775,0.25122740864753723,0.8076514297870585,211.0010986328125,0.19999999999999996,1.0,0.6394288539886475,0.2,0.0,1.0,41.0,0.640625,23.0,0.359375,0.640625,2.0,3,64,1.0,,,1.0,1,0.0,,,,,,,
S17,DynaMixEMATent,30,0.14001576602458954,0.7057441473007202,0.7057441473007202,0.5657283663749695,0.12850841307092326,0.6597683427388608,0.21172324419021607,0.8369755138359894,232.1734230518341,0.19999999999999996,1.0,0.6707735061645508,0.2,0.0,1.0,19.0,0.6333333333333333,11.0,0.36666666666666664,0.6333333333333333,2.0,4,17,0.5666666666666667,13.0,0.43333333333333335,0.5666666666666667,2,0.06666666666666665,,,,,,,
S17,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,
S17,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,40,0.625,24.0,0.375,0.625,2,,,,,,,,
S17,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,
S17,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,64,1.0,0.0,0.0,1.0,1,,,,,,,,
S17,TEMA,30,,,,,,,,,,,,,,,,,,,,,,4,17,0.5666666666666667,13.0,0.43333333333333335,0.5666666666666667,2,,,,,,,,
S17,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,27,0.421875,37.0,0.578125,0.578125,2,,0.099,,,,,,
S17,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,40,0.625,24.0,0.375,0.625,2,,0.09336,,,,,,
S17,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,0.0880584,,,,,,
S17,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,64,1.0,0.0,0.0,1.0,1,,0.083074896,,,,,,
S17,DUA,30,,,,,,,,,,,,,,,,,,,,,,4,17,0.5666666666666667,13.0,0.43333333333333335,0.5666666666666667,2,,0.07839040223999999,,,,,,
S17,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,27,0.421875,37.0,0.578125,0.578125,2,,,64.0,,,,,
S17,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,40,0.625,24.0,0.375,0.625,2,,,64.0,,,,,
S17,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,64.0,,,,,
S17,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,64,1.0,0.0,0.0,1.0,1,,,64.0,,,,,
S17,RoTTA,30,,,,,,,,,,,,,,,,,,,,,,4,17,0.5666666666666667,13.0,0.43333333333333335,0.5666666666666667,2,,,64.0,,,,,
S17,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,27,0.421875,37.0,0.578125,0.578125,2,,,,64.0,1.0,0.6072589755058289,,
S17,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,40,0.625,24.0,0.375,0.625,2,,,,64.0,1.0,0.5704441666603088,,
S17,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,,64.0,1.0,0.595310389995575,,
S17,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,64,1.0,0.0,0.0,1.0,1,,,,64.0,1.0,0.5509870052337646,,
S17,NOTE,30,,,,,,,,,,,,,,,,,,,,,,4,17,0.5666666666666667,13.0,0.43333333333333335,0.5666666666666667,2,,,,64.0,0.0,,,
S17,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,0.0
S17,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,40,0.625,24.0,0.375,0.625,2,,,,,,,0.22637826204299927,11.0
S17,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,0.21995624899864197,17.0
S17,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,64,1.0,0.0,0.0,1.0,1,,,,,,,0.15438216924667358,17.0
S17,DELTA,30,,,,,,,,,,,,,,,,,,,,,,4,17,0.5666666666666667,13.0,0.43333333333333335,0.5666666666666667,2,,,,,,,0.22476601600646973,3.0
S18,DynaMixEMATent,64,0.28919780254364014,0.7168903350830078,0.7168903350830078,0.4276925027370453,0.5484812353112961,0.23645166416380162,0.21506710052490233,0.30123806037678147,45.8809814453125,0.19999999999999996,1.0,0.5020850896835327,0.2,0.0,1.0,24.0,0.375,40.0,0.625,0.625,2.0,0,13,0.203125,51.0,0.796875,0.796875,2,0.296875,,,,,,,
S18,DynaMixEMATent,64,0.5197679996490479,0.8836458325386047,0.8836458325386047,0.3638778328895569,0.33012615080237967,0.40478009943603893,0.2650937497615814,0.5507914775588315,102.4343147277832,0.19999999999999996,1.0,0.44335585832595825,0.2,0.0,1.0,42.0,0.65625,22.0,0.34375,0.65625,2.0,1,44,0.6875,20.0,0.3125,0.6875,2,0.1875,,,,,,,
S18,DynaMixEMATent,64,0.22071771323680878,0.33869850635528564,0.33869850635528564,0.11798078566789627,0.3406949268720976,0.5576955212213166,0.10160955190658569,0.6207718730813216,124.11101913452148,0.19999999999999996,1.0,0.3017239272594452,0.2,0.0,1.0,63.0,0.984375,1.0,0.015625,0.984375,2.0,2,24,0.375,40.0,0.625,0.625,2,0.125,,,,,,,
S18,DynaMixEMATent,63,0.346267431974411,0.9887312054634094,0.9887312054634094,0.642463743686676,0.16396282358927688,0.5394178147717004,0.2966193616390228,0.7668931803818992,186.40108507871628,0.19999999999999996,1.0,0.6321881413459778,0.2,0.0,1.0,38.0,0.6031746031746031,25.0,0.3968253968253968,0.6031746031746031,2.0,3,35,0.5555555555555556,28.0,0.4444444444444444,0.5555555555555556,2,0.05555555555555558,,,,,,,
S18,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,13,0.203125,51.0,0.796875,0.796875,2,,,,,,,,
S18,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,44,0.6875,20.0,0.3125,0.6875,2,,,,,,,,
S18,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,24,0.375,40.0,0.625,0.625,2,,,,,,,,
S18,TEMA,63,,,,,,,,,,,,,,,,,,,,,,3,35,0.5555555555555556,28.0,0.4444444444444444,0.5555555555555556,2,,,,,,,,
S18,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,13,0.203125,51.0,0.796875,0.796875,2,,0.099,,,,,,
S18,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,44,0.6875,20.0,0.3125,0.6875,2,,0.09336,,,,,,
S18,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,24,0.375,40.0,0.625,0.625,2,,0.0880584,,,,,,
S18,DUA,63,,,,,,,,,,,,,,,,,,,,,,3,35,0.5555555555555556,28.0,0.4444444444444444,0.5555555555555556,2,,0.083074896,,,,,,
S18,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,13,0.203125,51.0,0.796875,0.796875,2,,,60.0,,,,,
S18,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,44,0.6875,20.0,0.3125,0.6875,2,,,64.0,,,,,
S18,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,24,0.375,40.0,0.625,0.625,2,,,64.0,,,,,
S18,RoTTA,63,,,,,,,,,,,,,,,,,,,,,,3,35,0.5555555555555556,28.0,0.4444444444444444,0.5555555555555556,2,,,64.0,,,,,
S18,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,13,0.203125,51.0,0.796875,0.796875,2,,,,64.0,1.0,0.6054591536521912,,
S18,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,44,0.6875,20.0,0.3125,0.6875,2,,,,64.0,1.0,0.6108472347259521,,
S18,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,24,0.375,40.0,0.625,0.625,2,,,,64.0,1.0,0.6417779922485352,,
S18,NOTE,63,,,,,,,,,,,,,,,,,,,,,,3,35,0.5555555555555556,28.0,0.4444444444444444,0.5555555555555556,2,,,,64.0,0.0,,,
S18,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,13,0.203125,51.0,0.796875,0.796875,2,,,,,,,0.3098190128803253,2.0
S18,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,44,0.6875,20.0,0.3125,0.6875,2,,,,,,,0.166071355342865,39.0
S18,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,24,0.375,40.0,0.625,0.625,2,,,,,,,0.13335274159908295,53.0
S18,DELTA,63,,,,,,,,,,,,,,,,,,,,,,3,35,0.5555555555555556,28.0,0.4444444444444444,0.5555555555555556,2,,,,,,,0.15074186027050018,54.0
S19,DynaMixEMATent,64,0.16631634533405304,0.8837943077087402,0.8837943077087402,0.7174779772758484,0.472380674759783,0.262481032927595,0.26513829231262204,0.35718425682245325,56.562835693359375,0.19999999999999996,1.0,0.587895929813385,0.2,0.0,1.0,41.0,0.640625,23.0,0.359375,0.640625,2.0,0,42,0.65625,22.0,0.34375,0.65625,2,0.15625,,,,,,,
S19,DynaMixEMATent,64,0.2480476051568985,0.7345244884490967,0.7345244884490967,0.486476868391037,0.34712199197293053,0.4325206614923404,0.220357346534729,0.5547678280170019,103.57240295410156,0.19999999999999996,1.0,0.5061559677124023,0.2,0.0,1.0,20.0,0.3125,44.0,0.6875,0.6875,2.0,1,34,0.53125,30.0,0.46875,0.53125,2,0.03125,,,,,,,
S19,DynaMixEMATent,64,0.18368710577487946,0.956038236618042,0.956038236618042,0.7723511457443237,0.1968746606005515,0.5163138684140359,0.2868114709854126,0.7239514481920044,164.75885009765625,0.19999999999999996,1.0,0.5594903230667114,0.2,0.0,1.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,2,58,0.90625,6.0,0.09375,0.90625,2,0.40625,,,,,,,
S19,DynaMixEMATent,9,0.18703027069568634,0.7421834468841553,0.7421834468841553,0.5551531910896301,0.20367405235329314,0.5736709135814603,0.2226550340652466,0.737987558575907,171.43850111961365,0.19999999999999996,1.0,0.5782747864723206,0.2,0.0,1.0,8.0,0.8888888888888888,1.0,0.1111111111111111,0.8888888888888888,2.0,3,1,0.1111111111111111,8.0,0.8888888888888888,0.8888888888888888,2,0.38888888888888884,,,,,,,
S19,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,
S19,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,,,,,,,
S19,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,58,0.90625,6.0,0.09375,0.90625,2,,,,,,,,
S19,TEMA,9,,,,,,,,,,,,,,,,,,,,,,3,1,0.1111111111111111,8.0,0.8888888888888888,0.8888888888888888,2,,,,,,,,
S19,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,0.099,,,,,,
S19,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,0.09336,,,,,,
S19,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,58,0.90625,6.0,0.09375,0.90625,2,,0.0880584,,,,,,
S19,DUA,9,,,,,,,,,,,,,,,,,,,,,,3,1,0.1111111111111111,8.0,0.8888888888888888,0.8888888888888888,2,,0.083074896,,,,,,
S19,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,62.0,,,,,
S19,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,,64.0,,,,,
S19,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,58,0.90625,6.0,0.09375,0.90625,2,,,64.0,,,,,
S19,RoTTA,9,,,,,,,,,,,,,,,,,,,,,,3,1,0.1111111111111111,8.0,0.8888888888888888,0.8888888888888888,2,,,64.0,,,,,
S19,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,,64.0,1.0,0.5787147283554077,,
S19,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,,,64.0,1.0,0.5339376330375671,,
S19,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,58,0.90625,6.0,0.09375,0.90625,2,,,,64.0,1.0,0.5393768548965454,,
S19,NOTE,9,,,,,,,,,,,,,,,,,,,,,,3,1,0.1111111111111111,8.0,0.8888888888888888,0.8888888888888888,2,,,,64.0,0.0,,,
S19,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,0.2914387583732605,7.0
S19,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,,,,,,0.08739881962537766,43.0
S19,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,58,0.90625,6.0,0.09375,0.90625,2,,,,,,,0.22614160180091858,20.0
S19,DELTA,9,,,,,,,,,,,,,,,,,,,,,,3,1,0.1111111111111111,8.0,0.8888888888888888,0.8888888888888888,2,,,,,,,0.028681963682174683,7.0
S20,DynaMixEMATent,64,0.12519881129264832,0.9573372006416321,0.9573372006416321,0.8321384191513062,0.4416557127745343,0.27114312703297616,0.2872011601924896,0.3803922115055598,61.26958084106445,0.19999999999999996,1.0,0.6265667080879211,0.2,0.0,1.0,57.0,0.890625,7.0,0.109375,0.890625,2.0,0,48,0.75,16.0,0.25,0.75,2,0.25,,,,,,,
S20,DynaMixEMATent,64,0.12168004363775253,0.9988158941268921,0.9988158941268921,0.8771358728408813,0.26335715978166335,0.436998071980269,0.2996447682380676,0.6239663133248574,125.19379806518555,0.19999999999999996,1.0,0.6636638641357422,0.2,0.0,1.0,49.0,0.765625,15.0,0.234375,0.765625,2.0,1,34,0.53125,30.0,0.46875,0.53125,2,0.03125,,,,,,,
S20,DynaMixEMATent,64,0.13271737098693848,0.7567245960235596,0.7567245960235596,0.6240072250366211,0.19910209246887364,0.5738805287240585,0.22701737880706785,0.7424235849421783,173.62417221069336,0.19999999999999996,1.0,0.5554823279380798,0.2,0.0,1.0,62.0,0.96875,2.0,0.03125,0.96875,2.0,2,50,0.78125,14.0,0.21875,0.78125,2,0.28125,,,,,,,
S20,DynaMixEMATent,64,0.11599249392747879,0.8188174962997437,0.8188174962997437,0.7028250098228455,0.1290261576134851,0.6253285934965918,0.2456452488899231,0.8289582488562369,226.02849197387695,0.19999999999999996,1.0,0.6635024547576904,0.2,0.0,1.0,47.0,0.734375,17.0,0.265625,0.734375,2.0,3,29,0.453125,35.0,0.546875,0.546875,2,0.046875,,,,,,,
S20,DynaMixEMATent,27,0.057431112974882126,0.9940782785415649,0.9940782785415649,0.9366471767425537,0.0973272508384759,0.6044492655990545,0.29822348356246947,0.8613130411764931,252.8686054944992,0.19999999999999996,1.0,0.6313141584396362,0.2,0.0,1.0,18.0,0.6666666666666666,9.0,0.3333333333333333,0.6666666666666666,2.0,4,0,0.0,27.0,1.0,1.0,1,0.5,,,,,,,
S20,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,48,0.75,16.0,0.25,0.75,2,,,,,,,,
S20,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,,,,,,,
S20,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,50,0.78125,14.0,0.21875,0.78125,2,,,,,,,,
S20,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,,
S20,TEMA,27,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,27.0,1.0,1.0,1,,,,,,,,
S20,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,48,0.75,16.0,0.25,0.75,2,,0.099,,,,,,
S20,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,0.09336,,,,,,
S20,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,50,0.78125,14.0,0.21875,0.78125,2,,0.0880584,,,,,,
S20,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,29,0.453125,35.0,0.546875,0.546875,2,,0.083074896,,,,,,
S20,DUA,27,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,27.0,1.0,1.0,1,,0.07839040223999999,,,,,,
S20,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,48,0.75,16.0,0.25,0.75,2,,,61.0,,,,,
S20,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,,64.0,,,,,
S20,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,50,0.78125,14.0,0.21875,0.78125,2,,,64.0,,,,,
S20,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,29,0.453125,35.0,0.546875,0.546875,2,,,64.0,,,,,
S20,RoTTA,27,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,27.0,1.0,1.0,1,,,64.0,,,,,
S20,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,48,0.75,16.0,0.25,0.75,2,,,,64.0,1.0,0.629142701625824,,
S20,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,,,64.0,1.0,0.61617112159729,,
S20,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,50,0.78125,14.0,0.21875,0.78125,2,,,,64.0,1.0,0.6023939847946167,,
S20,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,29,0.453125,35.0,0.546875,0.546875,2,,,,64.0,1.0,0.5815532207489014,,
S20,NOTE,27,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,27.0,1.0,1.0,1,,,,64.0,0.0,,,
S20,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,48,0.75,16.0,0.25,0.75,2,,,,,,,0.2899601459503174,2.0
S20,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,34,0.53125,30.0,0.46875,0.53125,2,,,,,,,0.23703496158123016,6.0
S20,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,50,0.78125,14.0,0.21875,0.78125,2,,,,,,,0.14671018719673157,28.0
S20,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,0.19604413211345673,9.0
S20,DELTA,27,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,27.0,1.0,1.0,1,,,,,,,0.23391948640346527,4.0
S21,DynaMixEMATent,64,0.03980512544512749,0.9928823113441467,0.9928823113441467,0.9530771970748901,0.42738488370019745,0.2747504228965585,0.297864693403244,0.3913069465603026,63.54446792602539,0.19999999999999996,1.0,0.6296218633651733,0.2,0.0,1.0,13.0,0.203125,51.0,0.796875,0.796875,2.0,0,9,0.140625,55.0,0.859375,0.859375,2,0.359375,,,,,,,
S21,DynaMixEMATent,64,0.030382798984646797,0.9689885973930359,0.9689885973930359,0.938605785369873,0.2659605359235945,0.4433428848584947,0.29069657921791076,0.6250398233941377,125.55973815917969,0.19999999999999996,1.0,0.6615346670150757,0.2,0.0,1.0,3.0,0.046875,61.0,0.953125,0.953125,2.0,1,41,0.640625,23.0,0.359375,0.640625,2,0.140625,,,,,,,
S21,DynaMixEMATent,64,0.04801188036799431,0.988806962966919,0.988806962966919,0.9407950639724731,0.16085879750674925,0.5424991136031752,0.29664208889007565,0.7712988011282788,188.8433837890625,0.19999999999999996,1.0,0.6182189583778381,0.2,0.0,1.0,16.0,0.25,48.0,0.75,0.75,2.0,2,2,0.03125,62.0,0.96875,0.96875,2,0.46875,,,,,,,
S21,DynaMixEMATent,64,0.059312690049409866,0.9995130896568298,0.9995130896568298,0.9402004480361938,0.09714391205586816,0.6030021610470829,0.29985392689704893,0.8612519361490671,252.8122215270996,0.19999999999999996,1.0,0.5780104994773865,0.2,0.0,1.0,40.0,0.625,24.0,0.375,0.625,2.0,3,40,0.625,24.0,0.375,0.625,2,0.125,,,,,,,
S21,DynaMixEMATent,32,0.030944665893912315,0.99876868724823,0.99876868724823,0.9678240418434143,0.07570318615779101,0.6246662076677401,0.29963060617446896,0.8919096310815526,284.77281951904297,0.19999999999999996,1.0,0.6181120872497559,0.2,0.0,1.0,24.0,0.75,8.0,0.25,0.75,2.0,4,0,0.0,32.0,1.0,1.0,1,0.5,,,,,,,
S21,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,9,0.140625,55.0,0.859375,0.859375,2,,,,,,,,
S21,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,41,0.640625,23.0,0.359375,0.640625,2,,,,,,,,
S21,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,2,0.03125,62.0,0.96875,0.96875,2,,,,,,,,
S21,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,40,0.625,24.0,0.375,0.625,2,,,,,,,,
S21,TEMA,32,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,32.0,1.0,1.0,1,,,,,,,,
S21,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,9,0.140625,55.0,0.859375,0.859375,2,,0.099,,,,,,
S21,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,41,0.640625,23.0,0.359375,0.640625,2,,0.09336,,,,,,
S21,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,2,0.03125,62.0,0.96875,0.96875,2,,0.0880584,,,,,,
S21,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,40,0.625,24.0,0.375,0.625,2,,0.083074896,,,,,,
S21,DUA,32,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,32.0,1.0,1.0,1,,0.07839040223999999,,,,,,
S21,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,9,0.140625,55.0,0.859375,0.859375,2,,,59.0,,,,,
S21,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,41,0.640625,23.0,0.359375,0.640625,2,,,64.0,,,,,
S21,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,2,0.03125,62.0,0.96875,0.96875,2,,,64.0,,,,,
S21,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,40,0.625,24.0,0.375,0.625,2,,,64.0,,,,,
S21,RoTTA,32,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,32.0,1.0,1.0,1,,,64.0,,,,,
S21,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,9,0.140625,55.0,0.859375,0.859375,2,,,,64.0,1.0,0.5689805746078491,,
S21,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,41,0.640625,23.0,0.359375,0.640625,2,,,,64.0,1.0,0.622402548789978,,
S21,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,2,0.03125,62.0,0.96875,0.96875,2,,,,64.0,1.0,0.6414657831192017,,
S21,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,40,0.625,24.0,0.375,0.625,2,,,,64.0,1.0,0.6349647641181946,,
S21,NOTE,32,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,32.0,1.0,1.0,1,,,,64.0,0.0,,,
S21,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,9,0.140625,55.0,0.859375,0.859375,2,,,,,,,0.297877699136734,3.0
S21,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,41,0.640625,23.0,0.359375,0.640625,2,,,,,,,0.3293633759021759,3.0
S21,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,2,0.03125,62.0,0.96875,0.96875,2,,,,,,,0.27579984068870544,3.0
S21,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,40,0.625,24.0,0.375,0.625,2,,,,,,,0.32496511936187744,1.0
S21,DELTA,32,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,32.0,1.0,1.0,1,,,,,,,,0.0
S22,DynaMixEMATent,64,0.07790195196866989,0.9619598388671875,0.9619598388671875,0.884057879447937,0.43977880123362645,0.2716332471062174,0.2885879516601562,0.38182266907076234,61.5654296875,0.19999999999999996,1.0,0.6566179990768433,0.2,0.0,1.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,0,25,0.390625,39.0,0.609375,0.609375,2,0.109375,,,,,,,
