Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S3,EmaTentGridS40E50B10M085,0.5883578062057495,0.5883578062057495,0.8604081869125366,1,0.44116421937942507,0.5,0.05883578062057496,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2
S3,EmaTentGridS40E50B10M085,0.47918781638145447,0.47918781638145447,0.8989193439483643,1,0.45208121836185455,0.5,0.04791878163814545,0.0,0.0,1,64,6,0.09375,58.0,0.90625,0.90625,2
S3,EmaTentGridS40E50B10M085,0.7299469709396362,0.7299469709396362,0.8068499565124512,1,0.4270053029060364,0.5,0.07299469709396363,0.0,0.0,2,64,43,0.671875,21.0,0.328125,0.671875,2
S3,EmaTentGridS40E50B10M085,0.846493124961853,0.846493124961853,0.824339747428894,1,0.4153506875038147,0.5,0.0846493124961853,0.0,0.0,3,64,36,0.5625,28.0,0.4375,0.5625,2
S3,EmaTentGridS40E50B10M085,0.7290458679199219,0.7290458679199219,0.7964121699333191,1,0.4270954132080078,0.5,0.07290458679199219,0.0,0.0,4,11,11,1.0,,,1.0,1
S3,EmaTentGridS30E50B20M085,0.5883578062057495,0.5883578062057495,0.8604081869125366,1,0.3823284387588501,0.5,0.11767156124114991,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2
S3,EmaTentGridS30E50B20M085,0.4730045199394226,0.4730045199394226,0.9005774855613708,1,0.4053990960121155,0.5,0.09460090398788452,0.0,0.0,1,64,6,0.09375,58.0,0.90625,0.90625,2
S3,EmaTentGridS30E50B20M085,0.7185401320457458,0.7185401320457458,0.812393307685852,1,0.35629197359085085,0.5,0.14370802640914918,0.0,0.0,2,64,43,0.671875,21.0,0.328125,0.671875,2
S3,EmaTentGridS30E50B20M085,0.8224208354949951,0.8224208354949951,0.8288277387619019,1,0.33551583290100095,0.5,0.16448416709899905,0.0,0.0,3,64,36,0.5625,28.0,0.4375,0.5625,2
S3,EmaTentGridS30E50B20M085,0.7004852294921875,0.7004852294921875,0.8104709386825562,1,0.3599029541015625,0.5,0.1400970458984375,0.0,0.0,4,11,11,1.0,,,1.0,1
