Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S23,EMATent,0.9984678030014038,0.9984678030014038,0.6044759154319763,1,0.20045965909957886,0.5,0.29954034090042114,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2
S23,EMATent,0.9637835621833801,0.9637835621833801,0.6443030834197998,1,0.21086493134498596,0.5,0.28913506865501404,0.0,0.0,2,64,43,0.671875,21.0,0.328125,0.671875,2
S23,EMATent,0.9848273396492004,0.9848273396492004,0.6452932953834534,1,0.20455179810523988,0.5,0.2954482018947601,0.0,0.0,3,51,21,0.4117647058823529,30.0,0.5882352941176471,0.5882352941176471,2
S24,EMATent,0.9983936548233032,0.9983936548233032,0.5918505191802979,1,0.20048190355300904,0.5,0.29951809644699096,0.0,0.0,0,64,24,0.375,40.0,0.625,0.625,2
S24,EMATent,0.9709426760673523,0.9709426760673523,0.6971806287765503,1,0.2087171971797943,0.5,0.2912828028202057,0.0,0.0,1,64,27,0.421875,37.0,0.578125,0.578125,2
S24,EMATent,0.7630153298377991,0.7630153298377991,0.7811771631240845,1,0.27109540104866026,0.5,0.22890459895133972,0.0,0.0,2,64,46,0.71875,18.0,0.28125,0.71875,2
S24,EMATent,0.9480184316635132,0.9480184316635132,0.7358508110046387,1,0.21559447050094604,0.5,0.28440552949905396,0.0,0.0,3,5,5,1.0,,,1.0,1
S25,EMATent,0.4531514048576355,0.4531514048576355,0.9049357175827026,1,0.3640545785427094,0.5,0.13594542145729063,0.0,0.0,0,64,28,0.4375,36.0,0.5625,0.5625,2
S25,EMATent,0.5589725971221924,0.5589725971221924,0.8694398403167725,1,0.33230822086334233,0.5,0.1676917791366577,0.0,0.0,1,64,32,0.5,32.0,0.5,0.5,2
S25,EMATent,0.5426616668701172,0.5426616668701172,0.8753212690353394,1,0.33720149993896487,0.5,0.16279850006103516,0.0,0.0,2,64,15,0.234375,49.0,0.765625,0.765625,2
S25,EMATent,0.6601812839508057,0.6601812839508057,0.840165376663208,1,0.3019456148147583,0.5,0.19805438518524168,0.0,0.0,3,53,33,0.6226415094339622,20.0,0.37735849056603776,0.6226415094339622,2
S26,EMATent,0.06087273359298706,0.06087273359298706,0.9929019212722778,0,0.4817381799221039,0.5,0.018261820077896118,0.0,0.0,0,64,19,0.296875,45.0,0.703125,0.703125,2
S26,EMATent,0.02225732058286667,0.02225732058286667,0.9978379607200623,0,0.49332280382514,0.5,0.0066771961748600004,0.0,0.0,1,64,53,0.828125,11.0,0.171875,0.828125,2
S26,EMATent,0.1467585414648056,0.1467585414648056,0.9790469408035278,0,0.45597243756055833,0.5,0.04402756243944168,0.0,0.0,2,64,35,0.546875,29.0,0.453125,0.546875,2
S26,EMATent,0.33186227083206177,0.33186227083206177,0.9502169489860535,1,0.40044131875038147,0.5,0.09955868124961853,0.0,0.0,3,64,64,1.0,,,1.0,1
S26,EMATent,0.9107921123504639,0.9107921123504639,0.8121553659439087,1,0.22676236629486085,0.5,0.27323763370513915,0.0,0.0,4,47,9,0.19148936170212766,38.0,0.8085106382978723,0.8085106382978723,2
S27,EMATent,0.27057844400405884,0.27057844400405884,0.9553197622299194,1,0.4188264667987823,0.5,0.08117353320121765,0.0,0.0,0,64,9,0.140625,55.0,0.859375,0.859375,2
S27,EMATent,0.6767456531524658,0.6767456531524658,0.8951911926269531,1,0.29697630405426023,0.5,0.20302369594573974,0.0,0.0,1,64,41,0.640625,23.0,0.359375,0.640625,2
S27,EMATent,0.7503429055213928,0.7503429055213928,0.8163473010063171,1,0.27489712834358215,0.5,0.22510287165641785,0.0,0.0,2,64,28,0.4375,36.0,0.5625,0.5625,2
S27,EMATent,0.854341447353363,0.854341447353363,0.7741966247558594,1,0.2436975657939911,0.5,0.2563024342060089,0.0,0.0,3,64,29,0.453125,35.0,0.546875,0.546875,2
S27,EMATent,0.9701818227767944,0.9701818227767944,0.8011676073074341,1,0.20894545316696167,0.5,0.29105454683303833,0.0,0.0,4,64,35,0.546875,29.0,0.453125,0.546875,2
S27,EMATent,0.8020073175430298,0.8020073175430298,0.7557680606842041,1,0.25939780473709106,0.5,0.24060219526290894,0.0,0.0,5,1,1,1.0,,,1.0,1
S28,EMATent,0.7847253680229187,0.7847253680229187,0.7678525447845459,1,0.2645823895931244,0.5,0.2354176104068756,0.0,0.0,0,64,41,0.640625,23.0,0.359375,0.640625,2
S28,EMATent,0.7220339775085449,0.7220339775085449,0.7999470233917236,1,0.2833898067474365,0.5,0.21661019325256348,0.0,0.0,1,64,38,0.59375,26.0,0.40625,0.59375,2
