Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S1,EmaTentCaseS00E50B50M080,0.8690264225006104,0.8690264225006104,0.7097635269165039,1,0.06548678874969482,0.5,0.4345132112503052,0.0,0.0,4,10,10,1.0,,,1.0,1
S1,EmaTentCaseS10E40B50M075,0.4725733995437622,0.4725733995437622,0.9194223880767822,1,0.3637133002281189,0.4,0.2362866997718811,0.0,0.0,0,64,24,0.375,40.0,0.625,0.625,2
S1,EmaTentCaseS10E40B50M075,0.6349064707756042,0.6349064707756042,0.8505407571792603,1,0.28254676461219785,0.4,0.3174532353878021,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2
S1,EmaTentCaseS10E40B50M075,0.39725834131240845,0.39725834131240845,0.9224047064781189,1,0.40137082934379575,0.4,0.19862917065620422,0.0,0.0,2,64,19,0.296875,45.0,0.703125,0.703125,2
S1,EmaTentCaseS10E40B50M075,0.7806610465049744,0.7806610465049744,0.7920135259628296,1,0.20966947674751282,0.4,0.3903305232524872,0.0,0.0,3,64,44,0.6875,20.0,0.3125,0.6875,2
S1,EmaTentCaseS10E40B50M075,0.8514795899391174,0.8514795899391174,0.7228924632072449,1,0.1742602050304413,0.4,0.4257397949695587,0.0,0.0,4,10,10,1.0,,,1.0,1
S2,EmaTentGridS20E50B30M075,0.10897458344697952,0.10897458344697952,0.9855583310127258,0,0.46730762496590617,0.5,0.032692375034093855,0.0,0.0,0,64,10,0.15625,54.0,0.84375,0.84375,2
S2,EmaTentGridS20E50B30M075,0.21953485906124115,0.21953485906124115,0.964862585067749,1,0.43413954228162766,0.5,0.06586045771837234,0.0,0.0,1,64,19,0.296875,45.0,0.703125,0.703125,2
S2,EmaTentGridS20E50B30M075,0.22963379323482513,0.22963379323482513,0.9627296328544617,1,0.4311098620295525,0.5,0.06889013797044753,0.0,0.0,2,64,0,0.0,64.0,1.0,1.0,1
S2,EmaTentGridS20E50B30M075,0.3078426718711853,0.3078426718711853,0.9448599219322205,1,0.4076471984386444,0.5,0.09235280156135559,0.0,0.0,3,61,38,0.6229508196721312,23.0,0.3770491803278688,0.6229508196721312,2
S2,EmaTentCaseS20E50B30M060,0.10897458344697952,0.10897458344697952,0.9855583310127258,0,0.46730762496590617,0.5,0.032692375034093855,0.0,0.0,0,64,10,0.15625,54.0,0.84375,0.84375,2
S2,EmaTentCaseS20E50B30M060,0.449783593416214,0.449783593416214,0.9059690237045288,1,0.36506492197513585,0.5,0.13493507802486418,0.0,0.0,1,64,19,0.296875,45.0,0.703125,0.703125,2
S2,EmaTentCaseS20E50B30M060,0.4121360778808594,0.4121360778808594,0.9171518087387085,1,0.3763591766357422,0.5,0.1236408233642578,0.0,0.0,2,64,0,0.0,64.0,1.0,1.0,1
S2,EmaTentCaseS20E50B30M060,0.4076122045516968,0.4076122045516968,0.9184514284133911,1,0.37771633863449094,0.5,0.12228366136550903,0.0,0.0,3,61,38,0.6229508196721312,23.0,0.3770491803278688,0.6229508196721312,2
S2,EmaTentCaseS20E50B30M065,0.10897458344697952,0.10897458344697952,0.9855583310127258,0,0.46730762496590617,0.5,0.032692375034093855,0.0,0.0,0,64,10,0.15625,54.0,0.84375,0.84375,2
S2,EmaTentCaseS20E50B30M065,0.36372271180152893,0.36372271180152893,0.9305887222290039,1,0.39088318645954134,0.5,0.10911681354045867,0.0,0.0,1,64,19,0.296875,45.0,0.703125,0.703125,2
S2,EmaTentCaseS20E50B30M065,0.35979846119880676,0.35979846119880676,0.9316333532333374,1,0.392060461640358,0.5,0.10793953835964203,0.0,0.0,2,64,0,0.0,64.0,1.0,1.0,1
