Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,true_imbalance
S5,EMATent,0.02265150472521782,0.02265150472521782,0.9977933168411255,0.0,0.4932045485824347,0.5,0.006795451417565345,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.20735426247119904,0.20735426247119904,0.9673822522163391,1.0,0.4377937212586403,0.5,0.062206278741359707,0.0,0.0,2,64,51,0.796875,13.0,0.203125,0.796875,2,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.4164842367172241,0.4164842367172241,0.9216039180755615,1.0,0.3750547289848328,0.5,0.12494527101516723,0.0,0.0,3,64,15,0.234375,49.0,0.765625,0.765625,2,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.9528765678405762,0.9528765678405762,0.6861956119537354,1.0,0.21413702964782716,0.5,0.28586297035217284,0.0,0.0,4,38,0,0.0,38.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S5,MIEMATentGateOnly,,,,,,,,,,0,64,16,0.25,48.0,0.75,0.75,2,0.005701187998056412,0.005701187998056412,0.015605826862156391,0.00990463886409998,0.4982896436005831,0.5,0.0017103563994169235,,0.0,0.19999999999999996,0.0,0.0006983217899687588,0.05,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,0.25
S5,MIEMATentGateOnly,,,,,,,,,,1,64,40,0.625,24.0,0.375,0.625,2,4.583594636642374e-05,4.583594636642374e-05,0.00021632705465890467,0.0001704910973785445,0.4999862492160901,0.5,1.3750783909927121e-05,,0.0,0.19999999999999996,0.0,0.02519114501774311,0.05,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,0.125
S5,MIEMATentGateOnly,,,,,,,,,,2,64,51,0.796875,13.0,0.203125,0.796875,2,4.09684707847191e-06,4.09684707847191e-06,2.1089595975354314e-05,1.6992747987387702e-05,0.49999877094587647,0.5,1.229054123541573e-06,,0.0,0.19999999999999996,0.0,0.1981898546218872,0.05,0.0,0.0,62.0,0.96875,2.0,0.03125,0.96875,2.0,0.296875
S5,MIEMATentGateOnly,,,,,,,,,,3,64,15,0.234375,49.0,0.765625,0.765625,2,2.6330446871725144e-06,2.6330446871725144e-06,1.35737191158114e-05,1.0940674656012561e-05,0.49999921008659387,0.5,7.899134061517543e-07,,0.0,0.19999999999999996,0.0,0.37497133016586304,0.05,0.0,0.0,61.0,0.953125,3.0,0.046875,0.953125,2.0,0.265625
S5,MIEMATentGateOnly,,,,,,,,,,4,38,0,0.0,38.0,1.0,1.0,1,0.00012248926213942468,0.00012248926213942468,0.0006512842955999076,0.0005287950625643134,0.49996325322135815,0.5,3.67467786418274e-05,,0.0,0.19999999999999996,0.0,0.5802352428436279,0.05,0.0,0.0,16.0,0.42105263157894735,22.0,0.5789473684210527,0.5789473684210527,2.0,0.5
S5,MIDynamicFixedEMARelaxed,,,,,,,,,,0,64,16,0.25,48.0,0.75,0.75,2,0.0792401060461998,0.35334657269720826,0.386834979057312,0.307594895362854,0.7196042044239535,0.13905716649716324,0.1413386290788833,0.1619464566666038,22.61418065262133,0.19999999999999996,1.0,0.07184973359107971,0.0,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0.25
