Subject,Method,batch_size,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,batch_index,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,true_imbalance,dua_momentum,rotta_memory_occupancy,note_memory_occupancy,note_updated,note_loss,delta_loss,delta_used_samples
S17,DynaMixEMATent,30,0.029624441638588905,0.3193124830722809,0.3193124830722809,0.2896880507469177,0.5644271290993272,0.33977912597898857,0.09579374492168426,0.3757761285886696,60.3195144534111,0.19999999999999996,1.0,0.5888878703117371,0.2,0.0,1.0,30.0,1.0,0.0,0.0,1.0,1.0,4,0,0.0,30.0,1.0,1.0,1,0.5,,,,,,,
S17,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,,
S17,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,51,0.796875,13.0,0.203125,0.796875,2,,,,,,,,
S17,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,22,0.34375,42.0,0.65625,0.65625,2,,,,,,,,
S17,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,39,0.609375,25.0,0.390625,0.609375,2,,,,,,,,
S17,TEMA,30,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,30.0,1.0,1.0,1,,,,,,,,
S17,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,38,0.59375,26.0,0.40625,0.59375,2,,0.099,,,,,,
S17,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,51,0.796875,13.0,0.203125,0.796875,2,,0.09336,,,,,,
S17,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,22,0.34375,42.0,0.65625,0.65625,2,,0.0880584,,,,,,
S17,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,39,0.609375,25.0,0.390625,0.609375,2,,0.083074896,,,,,,
S17,DUA,30,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,30.0,1.0,1.0,1,,0.07839040223999999,,,,,,
S17,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,38,0.59375,26.0,0.40625,0.59375,2,,,62.0,,,,,
S17,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,51,0.796875,13.0,0.203125,0.796875,2,,,64.0,,,,,
S17,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,22,0.34375,42.0,0.65625,0.65625,2,,,64.0,,,,,
S17,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,39,0.609375,25.0,0.390625,0.609375,2,,,64.0,,,,,
S17,RoTTA,30,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,30.0,1.0,1.0,1,,,64.0,,,,,
S17,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,38,0.59375,26.0,0.40625,0.59375,2,,,,64.0,1.0,0.6676977872848511,,
S17,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,51,0.796875,13.0,0.203125,0.796875,2,,,,64.0,1.0,0.6219426393508911,,
S17,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,22,0.34375,42.0,0.65625,0.65625,2,,,,64.0,1.0,0.589150071144104,,
S17,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,39,0.609375,25.0,0.390625,0.609375,2,,,,64.0,1.0,0.5769838094711304,,
S17,NOTE,30,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,30.0,1.0,1.0,1,,,,64.0,0.0,,,
S17,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,,0.0
S17,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,51,0.796875,13.0,0.203125,0.796875,2,,,,,,,0.14067527651786804,26.0
S17,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,22,0.34375,42.0,0.65625,0.65625,2,,,,,,,0.19062505662441254,28.0
S17,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,39,0.609375,25.0,0.390625,0.609375,2,,,,,,,0.1330653578042984,20.0
S17,DELTA,30,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,30.0,1.0,1.0,1,,,,,,,0.28797203302383423,7.0
S18,DynaMixEMATent,64,0.3615211248397827,0.8299975395202637,0.8299975395202637,0.46847644448280334,0.4959166483316629,0.255084089812258,0.2489992618560791,0.3396589069175775,53.119842529296875,0.19999999999999996,1.0,0.4300386607646942,0.2,0.0,1.0,5.0,0.078125,59.0,0.921875,0.921875,2.0,0,42,0.65625,22.0,0.34375,0.65625,2,0.15625,,,,,,,
S18,DynaMixEMATent,64,0.28062936663627625,0.4844624996185303,0.4844624996185303,0.20383313298225403,0.4429580951204621,0.41170315499397886,0.1453387498855591,0.4817150127478588,84.12544250488281,0.19999999999999996,1.0,0.2666582465171814,0.2,0.0,1.0,8.0,0.125,56.0,0.875,0.875,2.0,1,25,0.390625,39.0,0.609375,0.609375,2,0.109375,,,,,,,
S18,DynaMixEMATent,64,0.03180957958102226,0.211373433470726,0.211373433470726,0.17956385016441345,0.43673504898156973,0.4998529209772125,0.0634120300412178,0.5336956452678014,97.65334224700928,0.19999999999999996,1.0,0.4031327962875366,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,2,26,0.40625,38.0,0.59375,0.59375,2,0.09375,,,,,,,
S18,DynaMixEMATent,63,0.6305385828018188,0.999626100063324,0.999626100063324,0.3690875470638275,0.19960099675076862,0.5005111732302343,0.29988783001899716,0.7149014039333373,160.6297865509987,0.19999999999999996,1.0,0.4955750107765198,0.2,0.0,1.0,47.0,0.746031746031746,16.0,0.25396825396825395,0.746031746031746,2.0,3,42,0.6666666666666666,21.0,0.3333333333333333,0.6666666666666666,2,0.16666666666666663,,,,,,,
S18,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,
S18,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,25,0.390625,39.0,0.609375,0.609375,2,,,,,,,,
S18,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,
S18,TEMA,63,,,,,,,,,,,,,,,,,,,,,,3,42,0.6666666666666666,21.0,0.3333333333333333,0.6666666666666666,2,,,,,,,,
S18,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,0.099,,,,,,
S18,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,25,0.390625,39.0,0.609375,0.609375,2,,0.09336,,,,,,
S18,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,0.0880584,,,,,,
S18,DUA,63,,,,,,,,,,,,,,,,,,,,,,3,42,0.6666666666666666,21.0,0.3333333333333333,0.6666666666666666,2,,0.083074896,,,,,,
S18,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,55.0,,,,,
S18,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,25,0.390625,39.0,0.609375,0.609375,2,,,64.0,,,,,
S18,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,64.0,,,,,
S18,RoTTA,63,,,,,,,,,,,,,,,,,,,,,,3,42,0.6666666666666666,21.0,0.3333333333333333,0.6666666666666666,2,,,64.0,,,,,
S18,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,,64.0,1.0,0.6507131457328796,,
S18,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,25,0.390625,39.0,0.609375,0.609375,2,,,,64.0,1.0,0.6022467017173767,,
S18,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,,64.0,1.0,0.6392033696174622,,
S18,NOTE,63,,,,,,,,,,,,,,,,,,,,,,3,42,0.6666666666666666,21.0,0.3333333333333333,0.6666666666666666,2,,,,64.0,0.0,,,
S18,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,0.0
S18,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,25,0.390625,39.0,0.609375,0.609375,2,,,,,,,0.16899970173835754,7.0
S18,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,0.23713040351867676,3.0
S18,DELTA,63,,,,,,,,,,,,,,,,,,,,,,3,42,0.6666666666666666,21.0,0.3333333333333333,0.6666666666666666,2,,,,,,,0.14089104533195496,35.0
S19,DynaMixEMATent,64,0.12832202017307281,0.7495141625404358,0.7495141625404358,0.6211921572685242,0.532878794844948,0.24226695639292123,0.22485424876213073,0.31254374549048736,47.96890640258789,0.19999999999999996,1.0,0.5330284833908081,0.2,0.0,1.0,1.0,0.015625,63.0,0.984375,0.984375,2.0,0,32,0.5,32.0,0.5,0.5,2,0.0,,,,,,,
S19,DynaMixEMATent,64,0.21419471502304077,0.797884464263916,0.797884464263916,0.5836897492408752,0.35088335675140975,0.40975130396941545,0.2393653392791748,0.538696597892488,99.03351211547852,0.19999999999999996,1.0,0.5310917496681213,0.2,0.0,1.0,17.0,0.265625,47.0,0.734375,0.734375,2.0,1,32,0.5,32.0,0.5,0.5,2,0.0,,,,,,,
S19,DynaMixEMATent,64,0.06534635275602341,0.5113373398780823,0.5113373398780823,0.4459909498691559,0.3024327458521617,0.5441660521844136,0.1534012019634247,0.6427673337671148,131.75910186767578,0.19999999999999996,1.0,0.4944230914115906,0.2,0.0,1.0,4.0,0.0625,60.0,0.9375,0.9375,2.0,2,6,0.09375,58.0,0.90625,0.90625,2,0.40625,,,,,,,
S19,DynaMixEMATent,9,0.23753014206886292,0.8445223569869995,0.8445223569869995,0.6069921851158142,0.2513481651112249,0.4952951277926753,0.25335670709609986,0.6633624550035626,139.35980308055878,0.19999999999999996,1.0,0.6358026266098022,0.2,0.0,1.0,1.0,0.1111111111111111,8.0,0.8888888888888888,0.8888888888888888,2.0,3,8,0.8888888888888888,1.0,0.1111111111111111,0.8888888888888888,2,0.38888888888888884,,,,,,,
S19,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,32,0.5,32.0,0.5,0.5,2,,,,,,,,
S19,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,32,0.5,32.0,0.5,0.5,2,,,,,,,,
S19,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,6,0.09375,58.0,0.90625,0.90625,2,,,,,,,,
S19,TEMA,9,,,,,,,,,,,,,,,,,,,,,,3,8,0.8888888888888888,1.0,0.1111111111111111,0.8888888888888888,2,,,,,,,,
S19,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,32,0.5,32.0,0.5,0.5,2,,0.099,,,,,,
S19,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,32,0.5,32.0,0.5,0.5,2,,0.09336,,,,,,
S19,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,6,0.09375,58.0,0.90625,0.90625,2,,0.0880584,,,,,,
S19,DUA,9,,,,,,,,,,,,,,,,,,,,,,3,8,0.8888888888888888,1.0,0.1111111111111111,0.8888888888888888,2,,0.083074896,,,,,,
S19,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,32,0.5,32.0,0.5,0.5,2,,,59.0,,,,,
S19,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,32,0.5,32.0,0.5,0.5,2,,,64.0,,,,,
S19,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,6,0.09375,58.0,0.90625,0.90625,2,,,64.0,,,,,
S19,RoTTA,9,,,,,,,,,,,,,,,,,,,,,,3,8,0.8888888888888888,1.0,0.1111111111111111,0.8888888888888888,2,,,64.0,,,,,
S19,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,32,0.5,32.0,0.5,0.5,2,,,,64.0,1.0,0.6254507303237915,,
S19,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,32,0.5,32.0,0.5,0.5,2,,,,64.0,1.0,0.5375711917877197,,
S19,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,6,0.09375,58.0,0.90625,0.90625,2,,,,64.0,1.0,0.5065117478370667,,
S19,NOTE,9,,,,,,,,,,,,,,,,,,,,,,3,8,0.8888888888888888,1.0,0.1111111111111111,0.8888888888888888,2,,,,64.0,0.0,,,
S19,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,32,0.5,32.0,0.5,0.5,2,,,,,,,0.29635074734687805,1.0
S19,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,32,0.5,32.0,0.5,0.5,2,,,,,,,0.04927776753902435,61.0
S19,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,6,0.09375,58.0,0.90625,0.90625,2,,,,,,,0.11451549828052521,26.0
S19,DELTA,9,,,,,,,,,,,,,,,,,,,,,,3,8,0.8888888888888888,1.0,0.1111111111111111,0.8888888888888888,2,,,,,,,0.029531419277191162,4.0
S20,DynaMixEMATent,64,0.3739563524723053,0.6447046399116516,0.6447046399116516,0.2707482874393463,0.5843273981040854,0.2222612099224191,0.19341139197349547,0.2755570903316249,41.2610969543457,0.19999999999999996,1.0,0.5230987071990967,0.2,0.0,1.0,21.0,0.328125,43.0,0.671875,0.671875,2.0,0,28,0.4375,36.0,0.5625,0.5625,2,0.0625,,,,,,,
S20,DynaMixEMATent,64,0.35610124468803406,0.7487049698829651,0.7487049698829651,0.39260372519493103,0.3863174345584901,0.38907107447662037,0.22461149096488953,0.5017756517449278,89.17821502685547,0.19999999999999996,1.0,0.5690044164657593,0.2,0.0,1.0,9.0,0.140625,55.0,0.859375,0.859375,2.0,1,13,0.203125,51.0,0.796875,0.796875,2,0.296875,,,,,,,
S20,DynaMixEMATent,64,0.3480263352394104,0.4598572850227356,0.4598572850227356,0.111830934882164,0.34126915978295125,0.5207736547102281,0.13795718550682068,0.6041157654291295,118.60908126831055,0.19999999999999996,1.0,0.5160675644874573,0.2,0.0,1.0,50.0,0.78125,14.0,0.21875,0.78125,2.0,2,35,0.546875,29.0,0.453125,0.546875,2,0.046875,,,,,,,
S20,DynaMixEMATent,64,0.3090216815471649,0.5750396251678467,0.5750396251678467,0.26601794362068176,0.24573199271620985,0.5817561197334362,0.172511887550354,0.7030386430703401,155.41161727905273,0.19999999999999996,1.0,0.48395299911499023,0.2,0.0,1.0,43.0,0.671875,21.0,0.328125,0.671875,2.0,3,15,0.234375,49.0,0.765625,0.765625,2,0.265625,,,,,,,
S20,DynaMixEMATent,27,0.4902706742286682,0.9299765825271606,0.9299765825271606,0.43970587849617004,0.17597266766413946,0.5450343575777125,0.27899297475814816,0.7559348778812358,180.52098500728607,0.19999999999999996,1.0,0.4443243741989136,0.2,0.0,1.0,24.0,0.8888888888888888,3.0,0.1111111111111111,0.8888888888888888,2.0,4,27,1.0,,,1.0,1,0.0,,,,,,,
S20,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,28,0.4375,36.0,0.5625,0.5625,2,,,,,,,,
S20,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,13,0.203125,51.0,0.796875,0.796875,2,,,,,,,,
S20,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,35,0.546875,29.0,0.453125,0.546875,2,,,,,,,,
S20,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,15,0.234375,49.0,0.765625,0.765625,2,,,,,,,,
S20,TEMA,27,,,,,,,,,,,,,,,,,,,,,,4,27,1.0,0.0,0.0,1.0,1,,,,,,,,
S20,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,28,0.4375,36.0,0.5625,0.5625,2,,0.099,,,,,,
S20,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,13,0.203125,51.0,0.796875,0.796875,2,,0.09336,,,,,,
S20,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,35,0.546875,29.0,0.453125,0.546875,2,,0.0880584,,,,,,
S20,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,15,0.234375,49.0,0.765625,0.765625,2,,0.083074896,,,,,,
S20,DUA,27,,,,,,,,,,,,,,,,,,,,,,4,27,1.0,0.0,0.0,1.0,1,,0.07839040223999999,,,,,,
S20,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,28,0.4375,36.0,0.5625,0.5625,2,,,64.0,,,,,
S20,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,13,0.203125,51.0,0.796875,0.796875,2,,,64.0,,,,,
S20,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,35,0.546875,29.0,0.453125,0.546875,2,,,64.0,,,,,
S20,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,15,0.234375,49.0,0.765625,0.765625,2,,,64.0,,,,,
S20,RoTTA,27,,,,,,,,,,,,,,,,,,,,,,4,27,1.0,0.0,0.0,1.0,1,,,64.0,,,,,
S20,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,28,0.4375,36.0,0.5625,0.5625,2,,,,64.0,1.0,0.6002660989761353,,
S20,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,13,0.203125,51.0,0.796875,0.796875,2,,,,64.0,1.0,0.5895826816558838,,
S20,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,35,0.546875,29.0,0.453125,0.546875,2,,,,64.0,1.0,0.6272928714752197,,
S20,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,15,0.234375,49.0,0.765625,0.765625,2,,,,64.0,1.0,0.5108345150947571,,
S20,NOTE,27,,,,,,,,,,,,,,,,,,,,,,4,27,1.0,0.0,0.0,1.0,1,,,,64.0,0.0,,,
S20,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,28,0.4375,36.0,0.5625,0.5625,2,,,,,,,0.2832714021205902,3.0
S20,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,13,0.203125,51.0,0.796875,0.796875,2,,,,,,,0.21314296126365662,25.0
S20,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,35,0.546875,29.0,0.453125,0.546875,2,,,,,,,0.10288682579994202,50.0
S20,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,15,0.234375,49.0,0.765625,0.765625,2,,,,,,,0.2202174961566925,21.0
S20,DELTA,27,,,,,,,,,,,,,,,,,,,,,,4,27,1.0,0.0,0.0,1.0,1,,,,,,,0.29346248507499695,5.0
S21,DynaMixEMATent,64,0.08001802116632462,0.8776351809501648,0.8776351809501648,0.7976171970367432,0.4750290617472322,0.26168038396771837,0.26329055428504944,0.3552016137295033,56.16865158081055,0.19999999999999996,1.0,0.6573677659034729,0.2,0.0,1.0,27.0,0.421875,37.0,0.578125,0.578125,2.0,0,2,0.03125,62.0,0.96875,0.96875,2,0.46875,,,,,,,
S21,DynaMixEMATent,64,0.06817134469747543,0.8482609391212463,0.8482609391212463,0.7800895571708679,0.31454784855091616,0.43097386971270996,0.2544782817363739,0.5780835878483583,110.45735168457031,0.19999999999999996,1.0,0.6680358052253723,0.2,0.0,1.0,17.0,0.265625,47.0,0.734375,0.734375,2.0,1,29,0.453125,35.0,0.546875,0.546875,2,0.046875,,,,,,,
S21,DynaMixEMATent,64,0.06602010130882263,0.7674387097358704,0.7674387097358704,0.7014185786247253,0.2212785375162908,0.5484898495629481,0.2302316129207611,0.7125388087761095,159.57342910766602,0.19999999999999996,1.0,0.6735479235649109,0.2,0.0,1.0,11.0,0.171875,53.0,0.828125,0.828125,2.0,2,38,0.59375,26.0,0.40625,0.59375,2,0.09375,,,,,,,
S21,DynaMixEMATent,64,0.09229250997304916,0.8860564827919006,0.8860564827919006,0.7937639951705933,0.13551234391520364,0.5986707112472262,0.2658169448375702,0.8154243101058454,216.28104400634766,0.19999999999999996,1.0,0.6575123071670532,0.2,0.0,1.0,5.0,0.078125,59.0,0.921875,0.921875,2.0,3,40,0.625,24.0,0.375,0.625,2,0.125,,,,,,,
S21,DynaMixEMATent,32,0.040728844702243805,0.7052500247955322,0.7052500247955322,0.6645211577415466,0.12200098428792167,0.6664240082734186,0.21157500743865967,0.8452598719738963,238.8490447998047,0.19999999999999996,1.0,0.6803058385848999,0.2,0.0,1.0,9.0,0.28125,23.0,0.71875,0.71875,2.0,4,23,0.71875,9.0,0.28125,0.71875,2,0.21875,,,,,,,
S21,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,2,0.03125,62.0,0.96875,0.96875,2,,,,,,,,
S21,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,,
S21,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,,
S21,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,40,0.625,24.0,0.375,0.625,2,,,,,,,,
S21,TEMA,32,,,,,,,,,,,,,,,,,,,,,,4,23,0.71875,9.0,0.28125,0.71875,2,,,,,,,,
S21,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,2,0.03125,62.0,0.96875,0.96875,2,,0.099,,,,,,
S21,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,29,0.453125,35.0,0.546875,0.546875,2,,0.09336,,,,,,
S21,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,38,0.59375,26.0,0.40625,0.59375,2,,0.0880584,,,,,,
S21,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,40,0.625,24.0,0.375,0.625,2,,0.083074896,,,,,,
S21,DUA,32,,,,,,,,,,,,,,,,,,,,,,4,23,0.71875,9.0,0.28125,0.71875,2,,0.07839040223999999,,,,,,
S21,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,2,0.03125,62.0,0.96875,0.96875,2,,,61.0,,,,,
S21,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,29,0.453125,35.0,0.546875,0.546875,2,,,64.0,,,,,
S21,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,38,0.59375,26.0,0.40625,0.59375,2,,,64.0,,,,,
S21,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,40,0.625,24.0,0.375,0.625,2,,,64.0,,,,,
S21,RoTTA,32,,,,,,,,,,,,,,,,,,,,,,4,23,0.71875,9.0,0.28125,0.71875,2,,,64.0,,,,,
S21,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,2,0.03125,62.0,0.96875,0.96875,2,,,,64.0,1.0,0.6251071691513062,,
S21,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,29,0.453125,35.0,0.546875,0.546875,2,,,,64.0,1.0,0.5889692306518555,,
S21,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,38,0.59375,26.0,0.40625,0.59375,2,,,,64.0,1.0,0.6348920464515686,,
S21,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,40,0.625,24.0,0.375,0.625,2,,,,64.0,1.0,0.6112711429595947,,
S21,NOTE,32,,,,,,,,,,,,,,,,,,,,,,4,23,0.71875,9.0,0.28125,0.71875,2,,,,64.0,0.0,,,
S21,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,2,0.03125,62.0,0.96875,0.96875,2,,,,,,,,0.0
S21,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,,0.0
S21,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,0.2544805407524109,6.0
S21,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,40,0.625,24.0,0.375,0.625,2,,,,,,,0.14695928990840912,14.0
S21,DELTA,32,,,,,,,,,,,,,,,,,,,,,,4,23,0.71875,9.0,0.28125,0.71875,2,,,,,,,,0.0
S22,DynaMixEMATent,64,0.04192949831485748,0.5841161012649536,0.5841161012649536,0.5421866178512573,0.6158729253887568,0.20889224423175712,0.1752348303794861,0.2532748131542356,37.38343048095703,0.19999999999999996,1.0,0.5722936391830444,0.2,0.0,1.0,61.0,0.953125,3.0,0.046875,0.953125,2.0,0,26,0.40625,38.0,0.59375,0.59375,2,0.09375,,,,,,,
S22,DynaMixEMATent,64,0.10333628952503204,0.864752471446991,0.864752471446991,0.7614161968231201,0.35888127517741636,0.3816929833884864,0.2594257414340973,0.5154013645135629,92.72758865356445,0.19999999999999996,1.0,0.6156787276268005,0.2,0.0,1.0,26.0,0.40625,38.0,0.59375,0.59375,2.0,1,28,0.4375,36.0,0.5625,0.5625,2,0.0625,,,,,,,
S22,DynaMixEMATent,64,0.08997083455324173,0.6985700726509094,0.6985700726509094,0.6085992455482483,0.2701173477268746,0.5203116304778524,0.20957102179527282,0.6582648723982989,137.43607330322266,0.19999999999999996,1.0,0.6292319297790527,0.2,0.0,1.0,50.0,0.78125,14.0,0.21875,0.78125,2.0,2,42,0.65625,22.0,0.34375,0.65625,2,0.15625,,,,,,,
S22,DynaMixEMATent,58,0.061680544167757034,0.8869713544845581,0.8869713544845581,0.8252907991409302,0.16779722752034848,0.5661113661342841,0.26609140634536743,0.7713649506612651,188.88041186332703,0.19999999999999996,1.0,0.6403689384460449,0.2,0.0,1.0,9.0,0.15517241379310345,49.0,0.8448275862068966,0.8448275862068966,2.0,3,19,0.3275862068965517,39.0,0.6724137931034483,0.6724137931034483,2,0.1724137931034483,,,,,,,
S22,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,
S22,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,28,0.4375,36.0,0.5625,0.5625,2,,,,,,,,
S22,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,
S22,TEMA,58,,,,,,,,,,,,,,,,,,,,,,3,19,0.3275862068965517,39.0,0.6724137931034483,0.6724137931034483,2,,,,,,,,
S22,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,26,0.40625,38.0,0.59375,0.59375,2,,0.099,,,,,,
S22,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,28,0.4375,36.0,0.5625,0.5625,2,,0.09336,,,,,,
S22,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,42,0.65625,22.0,0.34375,0.65625,2,,0.0880584,,,,,,
S22,DUA,58,,,,,,,,,,,,,,,,,,,,,,3,19,0.3275862068965517,39.0,0.6724137931034483,0.6724137931034483,2,,0.083074896,,,,,,
S22,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,26,0.40625,38.0,0.59375,0.59375,2,,,54.0,,,,,
S22,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,28,0.4375,36.0,0.5625,0.5625,2,,,64.0,,,,,
S22,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,42,0.65625,22.0,0.34375,0.65625,2,,,64.0,,,,,
S22,RoTTA,58,,,,,,,,,,,,,,,,,,,,,,3,19,0.3275862068965517,39.0,0.6724137931034483,0.6724137931034483,2,,,64.0,,,,,
S22,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,26,0.40625,38.0,0.59375,0.59375,2,,,,64.0,1.0,0.6182527542114258,,
S22,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,28,0.4375,36.0,0.5625,0.5625,2,,,,64.0,1.0,0.5939403772354126,,
S22,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,42,0.65625,22.0,0.34375,0.65625,2,,,,64.0,1.0,0.6057416200637817,,
