Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S9,EMATent,0.9209622740745544,0.9209622740745544,0.9825427532196045,1,0.22371131777763367,0.5,0.2762886822223663,0.0,0.0,0,64,55,0.859375,9.0,0.140625,0.859375,2
S9,EMATent,0.907392144203186,0.907392144203186,0.960938572883606,1,0.2277823567390442,0.5,0.2722176432609558,0.0,0.0,1,64,54,0.84375,10.0,0.15625,0.84375,2
S9,EMATent,0.7745144963264465,0.7745144963264465,0.9587312936782837,1,0.26764565110206606,0.5,0.23235434889793394,0.0,0.0,2,64,51,0.796875,13.0,0.203125,0.796875,2
S9,EMATent,0.9359036087989807,0.9359036087989807,0.9561765193939209,1,0.2192289173603058,0.5,0.2807710826396942,0.0,0.0,3,64,50,0.78125,14.0,0.21875,0.78125,2
S9,EMATent,0.8992346525192261,0.8992346525192261,0.9569600820541382,1,0.2302296042442322,0.5,0.26977039575576783,0.0,0.0,4,64,49,0.765625,15.0,0.234375,0.765625,2
S9,EMATent,0.9617416262626648,0.9617416262626648,0.95601487159729,1,0.21147751212120058,0.5,0.2885224878787994,0.0,0.0,5,64,50,0.78125,14.0,0.21875,0.78125,2
S9,EMATent,0.8434163928031921,0.8434163928031921,0.9500614404678345,1,0.24697508215904238,0.5,0.25302491784095765,0.0,0.0,6,64,52,0.8125,12.0,0.1875,0.8125,2
S9,EMATent,0.8196582198143005,0.8196582198143005,0.9422129988670349,1,0.25410253405570987,0.5,0.24589746594429016,0.0,0.0,7,64,46,0.71875,18.0,0.28125,0.71875,2
S9,EMATent,0.8714873194694519,0.8714873194694519,0.9336694478988647,1,0.23855380415916444,0.5,0.26144619584083556,0.0,0.0,8,64,47,0.734375,17.0,0.265625,0.734375,2
S9,EMATent,0.9683482050895691,0.9683482050895691,0.9555167555809021,1,0.2094955384731293,0.5,0.2905044615268707,0.0,0.0,9,21,14,0.6666666666666666,7.0,0.3333333333333333,0.6666666666666666,2
