Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_class_2_count,true_class_2_ratio,true_max_class_ratio,true_num_present_classes,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_class_2_count,pred_class_2_ratio,pred_max_class_ratio,pred_num_present_classes,true_imbalance,dua_momentum,rotta_memory_occupancy,note_memory_occupancy,note_updated,note_loss,delta_loss,delta_used_samples
S4,NOTE,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5392274260520935,,
S4,NOTE,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.45831406116485596,,
S4,NOTE,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5662922859191895,,
S4,NOTE,,,,,,,,,,3,64,40,0.625,0,0.0,24,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.46781283617019653,,
S4,NOTE,,,,,,,,,,4,64,0,0.0,13,0.203125,51,0.796875,0.796875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.3426523804664612,,
S4,NOTE,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5917227864265442,,
S4,NOTE,,,,,,,,,,6,50,0,0.0,50,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,,,
S4,DELTA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2970424294471741,34.0
S4,DELTA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274448961019516,52.0
S4,DELTA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22588151693344116,55.0
S4,DELTA,,,,,,,,,,3,64,40,0.625,0,0.0,24,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1986994445323944,54.0
S4,DELTA,,,,,,,,,,4,64,0,0.0,13,0.203125,51,0.796875,0.796875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016728991642594337,64.0
S4,DELTA,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03763582557439804,64.0
S4,DELTA,,,,,,,,,,6,50,0,0.0,50,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13061285018920898,49.0
S5,EMATent,0.04213518649339676,0.04213518649339676,0.992965817451477,0.0,0.48735944405198095,0.5,0.012640555948019027,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.005900122225284576,0.005900122225284576,0.9992680549621582,0.0,0.49822996333241465,0.5,0.0017700366675853728,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.2590256631374359,0.2590256631374359,0.9268649816513062,1.0,0.42229230105876925,0.5,0.07770769894123077,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.5740310549736023,0.5740310549736023,0.84442138671875,1.0,0.3277906835079193,0.5,0.17220931649208068,0.0,0.0,3,64,47,0.734375,0,0.0,17,0.265625,0.734375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.6842988133430481,0.6842988133430481,0.80959552526474,1.0,0.29471035599708556,0.5,0.2052896440029144,0.0,0.0,4,64,0,0.0,6,0.09375,58,0.90625,0.90625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.4868011772632599,0.4868011772632599,0.8396626710891724,1.0,0.35395964682102204,0.5,0.14604035317897796,0.0,0.0,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.464153528213501,0.464153528213501,0.8595565557479858,1.0,0.36075394153594975,0.5,0.13924605846405028,0.0,0.0,6,59,0,0.0,59,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,DynaMixEMATent,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,0.00861296709626913,0.04213518649339676,0.04213518649339676,0.033522218465805054,0.9667757427426019,0.020583701309379056,0.012640555948019027,0.020847221782683834,2.6966519355773926,0.19999999999999996,0.0,0.031104519963264465,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S5,DynaMixEMATent,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,0.0006624074303545058,0.004377867095172405,0.004377867095172405,0.003715459955856204,0.9757286535412318,0.022957986330216406,0.0013133601285517215,0.022988178086743583,2.9768354296684265,0.19999999999999996,0.0,0.004698744509369135,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S5,DynaMixEMATent,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,0.015053381212055683,0.056007638573646545,0.056007638573646545,0.04095425456762314,0.9340685984779292,0.04912910994997673,0.016802291572093963,0.049968698593218064,6.561324298381805,0.19999999999999996,0.0,0.049085140228271484,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S5,DynaMixEMATent,,,,,,,,,,3,64,47,0.734375,0,0.0,17,0.265625,0.734375,2,0.27002739906311035,0.6587093472480774,0.6587093472480774,0.38868194818496704,0.5483842676064284,0.2540029282191484,0.1976128041744232,0.31655904972138116,48.71872252225876,0.19999999999999996,1.0,0.6490616798400879,0.2,0.0,1.0,24.0,0.375,1.0,0.015625,39.0,0.609375,0.609375,3.0,0.4010416666666667,,,,,,,
S5,DynaMixEMATent,,,,,,,,,,4,64,0,0.0,6,0.09375,58,0.90625,0.90625,2,0.17221540212631226,0.8974943161010742,0.8974943161010742,0.725278913974762,0.3188470624239818,0.4119046427456959,0.26924829483032225,0.5636725030289915,106.15835875272751,0.19999999999999996,1.0,0.49613574147224426,0.2,0.0,1.0,0.0,0.0,27.0,0.421875,37.0,0.578125,0.578125,2.0,0.5729166666666667,,,,,,,
S5,DynaMixEMATent,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,0.1396087259054184,0.7471358776092529,0.7471358776092529,0.6075271964073181,0.2330005912662121,0.542858645451012,0.22414076328277588,0.6996870305339506,153.9750549197197,0.19999999999999996,1.0,0.45111000537872314,0.2,0.0,1.0,0.0,0.0,58.0,0.90625,6.0,0.09375,0.90625,2.0,0.6666666666666667,,,,,,,
S5,DynaMixEMATent,,,,,,,,,,6,59,0,0.0,59,1.0,0,0.0,1.0,1,0.10609046369791031,0.908270537853241,0.908270537853241,0.8021800518035889,0.143746858589994,0.5837719800540336,0.2724811613559723,0.802414932845019,207.5630166530609,0.19999999999999996,1.0,0.4731642007827759,0.2,0.0,1.0,0.0,0.0,55.0,0.9322033898305084,4.0,0.06779661016949153,0.9322033898305084,2.0,0.6666666666666667,,,,,,,
S5,TEMA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,TEMA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,TEMA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,TEMA,,,,,,,,,,3,64,47,0.734375,0,0.0,17,0.265625,0.734375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,TEMA,,,,,,,,,,4,64,0,0.0,6,0.09375,58,0.90625,0.90625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,TEMA,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,TEMA,,,,,,,,,,6,59,0,0.0,59,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,DUA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,
S5,DUA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.09336,,,,,,
S5,DUA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0880584,,,,,,
S5,DUA,,,,,,,,,,3,64,47,0.734375,0,0.0,17,0.265625,0.734375,2,,,,,,,,,,,,,,,,,,,,,,,,,0.083074896,,,,,,
S5,DUA,,,,,,,,,,4,64,0,0.0,6,0.09375,58,0.90625,0.90625,2,,,,,,,,,,,,,,,,,,,,,,,,,0.07839040223999999,,,,,,
S5,DUA,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.07398697810559998,,,,,,
S5,DUA,,,,,,,,,,6,59,0,0.0,59,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.06984775941926398,,,,,,
S5,RoTTA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,
S5,RoTTA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,
S5,RoTTA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S5,RoTTA,,,,,,,,,,3,64,47,0.734375,0,0.0,17,0.265625,0.734375,2,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S5,RoTTA,,,,,,,,,,4,64,0,0.0,6,0.09375,58,0.90625,0.90625,2,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S5,RoTTA,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S5,RoTTA,,,,,,,,,,6,59,0,0.0,59,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S5,NOTE,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5709074139595032,,
S5,NOTE,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.533427357673645,,
S5,NOTE,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.448230117559433,,
S5,NOTE,,,,,,,,,,3,64,47,0.734375,0,0.0,17,0.265625,0.734375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.2561264634132385,,
S5,NOTE,,,,,,,,,,4,64,0,0.0,6,0.09375,58,0.90625,0.90625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.6630913019180298,,
S5,NOTE,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5258170366287231,,
S5,NOTE,,,,,,,,,,6,59,0,0.0,59,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,,,
S5,DELTA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35135093331336975,30.0
S5,DELTA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3581732213497162,11.0
S5,DELTA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17903198301792145,35.0
S5,DELTA,,,,,,,,,,3,64,47,0.734375,0,0.0,17,0.265625,0.734375,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05595522001385689,61.0
S5,DELTA,,,,,,,,,,4,64,0,0.0,6,0.09375,58,0.90625,0.90625,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2576334774494171,52.0
S5,DELTA,,,,,,,,,,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002237357199192047,64.0
S5,DELTA,,,,,,,,,,6,59,0,0.0,59,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030133530497550964,59.0
S6,EMATent,0.06815379112958908,0.06815379112958908,0.9876835346221924,0.0,0.47955386266112326,0.5,0.020446137338876725,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.07568547874689102,0.07568547874689102,0.9859470129013062,0.0,0.4772943563759327,0.5,0.022705643624067306,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.5058530569076538,0.5058530569076538,0.8662601113319397,1.0,0.34824408292770387,0.5,0.15175591707229613,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.8585990071296692,0.8585990071296692,0.8407689332962036,1.0,0.24242029786109925,0.5,0.25757970213890075,0.0,0.0,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.6967387795448303,0.6967387795448303,0.6716375350952148,1.0,0.2909783661365509,0.5,0.2090216338634491,0.0,0.0,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.6339205503463745,0.6339205503463745,0.746514618396759,1.0,0.30982383489608767,0.5,0.19017616510391236,0.0,0.0,5,64,0,0.0,46,0.71875,18,0.28125,0.71875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.8370586037635803,0.8370586037635803,0.6605774760246277,1.0,0.2488824188709259,0.5,0.25111758112907406,0.0,0.0,6,57,0,0.0,0,0.0,57,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,DynaMixEMATent,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,0.006933662109076977,0.06815379112958908,0.06815379112958908,0.06122012808918953,0.9467360483036351,0.03281781435748815,0.020446137338876725,0.03350281756669615,4.361842632293701,0.19999999999999996,0.0,0.042156074196100235,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S6,DynaMixEMATent,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,0.0047474573366343975,0.05843697115778923,0.05843697115778923,0.053689513355493546,0.92221032610566,0.06025858254700319,0.01753109134733677,0.061333831550598905,8.101808786392212,0.19999999999999996,0.0,0.07491041719913483,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S6,DynaMixEMATent,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,0.0519121028482914,0.18399448692798615,0.18399448692798615,0.13208238780498505,0.8089057357701624,0.1358959181514417,0.05519834607839584,0.14383539400823042,19.877455949783325,0.19999999999999996,0.0,0.29673606157302856,0.2,0.0,1.0,60.0,0.9375,1.0,0.015625,3.0,0.046875,0.9375,3.0,0.6666666666666667,,,,,,,
S6,DynaMixEMATent,,,,,,,,,,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2,0.38662126660346985,0.7585665583610535,0.7585665583610535,0.371945321559906,0.4525804457742454,0.31984958671743857,0.22756996750831604,0.4140822770519116,68.42571568489075,0.19999999999999996,1.0,0.4617888033390045,0.2,0.0,1.0,25.0,0.390625,12.0,0.1875,27.0,0.421875,0.421875,3.0,0.3541666666666667,,,,,,,
S6,DynaMixEMATent,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,0.08610913902521133,0.818416953086853,0.818416953086853,0.7323078513145447,0.2936056818527431,0.46086923222120096,0.2455250859260559,0.6108476552688038,120.80440068244934,0.19999999999999996,1.0,0.6540086269378662,0.2,0.0,1.0,0.0,0.0,38.0,0.59375,26.0,0.40625,0.59375,2.0,0.6666666666666667,,,,,,,
S6,DynaMixEMATent,,,,,,,,,,5,64,0,0.0,46,0.71875,18,0.28125,0.71875,2,0.08554494380950928,0.5300521850585938,0.5300521850585938,0.44450727105140686,0.25107772977745185,0.5899066147049701,0.15901565551757812,0.7014477957589378,154.72774052619934,0.19999999999999996,1.0,0.5486780405044556,0.2,0.0,1.0,0.0,0.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,0.3854166666666667,,,,,,,
S6,DynaMixEMATent,,,,,,,,,,6,57,0,0.0,0,0.0,57,1.0,1.0,1,0.18940354883670807,0.8554183840751648,0.8554183840751648,0.6660147905349731,0.15163267176060677,0.5917418130168438,0.25662551522254945,0.7960211510272617,203.48658841848373,0.19999999999999996,1.0,0.6791378259658813,0.2,0.0,1.0,4.0,0.07017543859649122,22.0,0.38596491228070173,31.0,0.543859649122807,0.543859649122807,3.0,0.6666666666666667,,,,,,,
S6,TEMA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,TEMA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,TEMA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,TEMA,,,,,,,,,,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,TEMA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,TEMA,,,,,,,,,,5,64,0,0.0,46,0.71875,18,0.28125,0.71875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,TEMA,,,,,,,,,,6,57,0,0.0,0,0.0,57,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,DUA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,
S6,DUA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.09336,,,,,,
S6,DUA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0880584,,,,,,
S6,DUA,,,,,,,,,,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,0.083074896,,,,,,
S6,DUA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.07839040223999999,,,,,,
S6,DUA,,,,,,,,,,5,64,0,0.0,46,0.71875,18,0.28125,0.71875,2,,,,,,,,,,,,,,,,,,,,,,,,,0.07398697810559998,,,,,,
S6,DUA,,,,,,,,,,6,57,0,0.0,0,0.0,57,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,0.06984775941926398,,,,,,
S6,RoTTA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,
S6,RoTTA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,
S6,RoTTA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S6,RoTTA,,,,,,,,,,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S6,RoTTA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S6,RoTTA,,,,,,,,,,5,64,0,0.0,46,0.71875,18,0.28125,0.71875,2,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S6,RoTTA,,,,,,,,,,6,57,0,0.0,0,0.0,57,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,
S6,NOTE,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.4397140145301819,,
S6,NOTE,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.5648331642150879,,
S6,NOTE,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.6041350364685059,,
S6,NOTE,,,,,,,,,,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.3746884763240814,,
S6,NOTE,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.568230390548706,,
S6,NOTE,,,,,,,,,,5,64,0,0.0,46,0.71875,18,0.28125,0.71875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1.0,0.6774330139160156,,
S6,NOTE,,,,,,,,,,6,57,0,0.0,0,0.0,57,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,,,
S6,DELTA,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26108723878860474,40.0
S6,DELTA,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23529966175556183,51.0
S6,DELTA,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2821866571903229,44.0
S6,DELTA,,,,,,,,,,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14158743619918823,43.0
S6,DELTA,,,,,,,,,,4,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2732551097869873,46.0
S6,DELTA,,,,,,,,,,5,64,0,0.0,46,0.71875,18,0.28125,0.71875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35029011964797974,37.0
S6,DELTA,,,,,,,,,,6,57,0,0.0,0,0.0,57,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40171024203300476,27.0
S7,EMATent,0.07414569705724716,0.07414569705724716,0.9861600399017334,0.0,0.47775629088282584,0.5,0.02224370911717415,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.11229757964611053,0.11229757964611053,0.9758411645889282,0.0,0.46631072610616686,0.5,0.03368927389383316,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.12174992263317108,0.12174992263317108,0.9738470315933228,0.0,0.4634750232100487,0.5,0.03652497678995132,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.5322010517120361,0.5322010517120361,0.9221811294555664,1.0,0.3403396844863892,0.5,0.15966031551361085,0.0,0.0,3,64,45,0.703125,0,0.0,19,0.296875,0.703125,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.8749101161956787,0.8749101161956787,0.7136243581771851,1.0,0.2375269651412964,0.5,0.2624730348587036,0.0,0.0,4,64,0,0.0,8,0.125,56,0.875,0.875,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.45199236273765564,0.45199236273765564,0.8476430177688599,1.0,0.3644022911787033,0.5,0.13559770882129668,0.0,0.0,5,64,0,0.0,64,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.2248484194278717,0.2248484194278717,0.9341545104980469,1.0,0.43254547417163847,0.5,0.0674545258283615,0.0,0.0,6,56,0,0.0,56,1.0,0,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,DynaMixEMATent,,,,,,,,,,0,64,64,1.0,0,0.0,0,0.0,1.0,1,0.006928223185241222,0.07414569705724716,0.07414569705724716,0.06721747666597366,0.9421717653842975,0.03558452549852837,0.02224370911717415,0.03639406448246807,4.745324611663818,0.19999999999999996,0.0,0.06953803449869156,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S7,DynaMixEMATent,,,,,,,,,,1,64,64,1.0,0,0.0,0,0.0,1.0,1,0.0083463741466403,0.08726531267166138,0.08726531267166138,0.0789189413189888,0.898315545804253,0.07550486039424865,0.026179593801498414,0.07753468700558108,10.330304622650146,0.19999999999999996,0.0,0.09861868619918823,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
S7,DynaMixEMATent,,,,,,,,,,2,64,64,1.0,0,0.0,0,0.0,1.0,1,0.005535055883228779,0.08051792532205582,0.08051792532205582,0.07498287409543991,0.8646621977771571,0.1111824246262261,0.024155377596616744,0.11393455686869258,15.483451843261719,0.19999999999999996,0.0,0.09865394979715347,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,,,,,,,
